doc_id,speech_id,file_name,speech_title_from_filename,forum_scope_inferred,event_date,language_estimate,chunk_order,text,chunk_word_count,chunk_quality_flags,include_for_bertopic,exclusion_reason,manual_open_code_1,manual_open_code_2,manual_open_code_3,manual_axial_category,manual_selective_theme,coding_status,coder_notes,bertopic_topic_id,bertopic_topic_probability,bertopic_topic_name,is_outlier_topic
SPCH_005_WORLD_ECONOMIC_FORUM_CHK_005,SPCH_005_WORLD_ECONOMIC_FORUM,NASKAH-PIDATO-PRABOWO-WORLD-ECONOMIC-FORUM.txt,World Economic Forum,international,2026-01-22,en,5,"To put this in the context I mentioned, I think McDonald's started the first kitchen in 1940, to reach 68 million it took them what 50, 55 decades more. We will reach 82.9 [millions] I hope by the end of December 2026. But my people said, ""No, Sir, we will reach 82.9 [millions] before December."" So, hopefully, we will achieve this. In addition to strengthening our children, our free meals strengthen our economy. More than 61,000 micro, small and medium enterprises, and cooperatives are now a part of this supply chain. We are creating more than 600,000 jobs, just at the kitchens. At its peak, we are optimistic it will reach 1.5 million direct jobs. With vendors, with suppliers, there will be another more than 1 million livelihoods embraced and improved. This is why I'm convinced that our growth will reach impressive numbers. Our social policies must expand productivity and produce growth. Today, 70 million Indonesians receive free medical checkups and they will receive free medical checkups once a year for the rest of their lives. And, this will increase to all the children and the adults of Indonesia. We are providing free medical checkups to all citizens of Indonesia. This is not a populist program. This is a rational program to save money. By detecting illness, disease at an early stage, we will save much more in the long term in treatment.",238,OK,True,,"Kesehatan, gizi, dan perlindungan sosial","Investasi, industrialisasi, dan pertumbuhan ekonomi","Koperasi, desa, dan ekonomi akar rumput",Pembangunan sumber daya manusia,Pembangunan manusia dan keadilan sosial,REVIEWED,,3,0.2855283259912234,3_000_rice_years_000 murid,False
SPCH_005_WORLD_ECONOMIC_FORUM_CHK_006,SPCH_005_WORLD_ECONOMIC_FORUM,NASKAH-PIDATO-PRABOWO-WORLD-ECONOMIC-FORUM.txt,World Economic Forum,international,2026-01-22,en,6,"By detecting illness, disease at an early stage, we will save much more in the long term in treatment. This actually is a productivity improvement program. My experts say that in the long run, we will save many many billions of US dollars. Last year, for instance, we renovated 16,140 schools. We equipped 288,000 schools each with one 75-inch interactive flat panel as part of our digitalization of our education program. Next year, in this coming year, 2026, we will add another 1 million of these interactive smart panels. So that every school will have at least three to four classrooms with these panels and we hope within three years, all the schools of Indonesia will have at least six classrooms with digital interactive panels. That means that I, for instance, in Jakarta, I can drop in on any school in Indonesia and I can see the quality of teaching of the teachers. I can see the reaction of the children. And in the first weeks, we see the enthusiasm of the children, the enthusiasm of the teachers, of the villagers. Many of them cry when they see the panels coming in. We get messages: ""Mr. President, in the entire history of this village, we have never felt that the Central Government knows about us. This is the first time we feel that the Central Government cares about us, and is now in our village, is now helping to teach our children."" This is for me, heartwarming because what we are doing is we are empowering the future generation of Indonesians.",263,OK,True,,Pendidikan dan mobilitas sosial,"Kesehatan, gizi, dan perlindungan sosial","Koperasi, desa, dan ekonomi akar rumput",Pembangunan sumber daya manusia,Pembangunan manusia dan keadilan sosial,REVIEWED,,8,0.41048202432387404,8_koperasi_meals_day_guru,False
SPCH_005_WORLD_ECONOMIC_FORUM_CHK_007,SPCH_005_WORLD_ECONOMIC_FORUM,NASKAH-PIDATO-PRABOWO-WORLD-ECONOMIC-FORUM.txt,World Economic Forum,international,2026-01-22,en,7,"This is the first time we feel that the Central Government cares about us, and is now in our village, is now helping to teach our children."" This is for me, heartwarming because what we are doing is we are empowering the future generation of Indonesians. Why, why does this matter to global investors gathering here at the World Economic Forum? Because I am of the conviction that human capital determines long term growth, long term returns. Human development, human resources, is the key to a thriving and successful nation. Lack of education is the path towards failed states. No country can hope to be stable and prosper if its people are illiterate, if its people are not able to keep up with modern science and technology. In addition, this year we will increase the renovation. I'm determined to modernize and renovate 60,000 schools. I'm also building 1,000 schools, I would, what I call integrated comprehensive schools with modern facilities, with modern laboratories, 1,000. I have already, I'm sorry, 500, but I've already built 160 schools, boarding schools for the very poor. So, this is maybe unique, because usually the children of the upper class, the children of the wealthy, go to boarding school. But, I now make boarding schools for the very poor. Their only condition for entering the school is they must come from the bottom deciles of our society.",235,OK,True,,Pendidikan dan mobilitas sosial,"Investasi, industrialisasi, dan pertumbuhan ekonomi","Kesehatan, gizi, dan perlindungan sosial",Pembangunan sumber daya manusia,Pembangunan manusia dan keadilan sosial,REVIEWED,,1,0.21737556813869627,1_kampus_stability_growth_peace stability,False
SPCH_005_WORLD_ECONOMIC_FORUM_CHK_008,SPCH_005_WORLD_ECONOMIC_FORUM,NASKAH-PIDATO-PRABOWO-WORLD-ECONOMIC-FORUM.txt,World Economic Forum,international,2026-01-22,en,8,"Their only condition for entering the school is they must come from the bottom deciles of our society. Those who are very poor, I am taking the children, I want to cut the chain of poverty. Usually in countries like my countries, countries of the global south, countries of the third world, countries coming out of hundreds of years of colonialism, usually the son of a poor peasant will be a poor peasant, the son of a garbage collector will be a garbage collector, the son of a street hawker will be a street hawker, the son of a day laborer in the harbor will also be a day laborer in the harbor. This is what we call in the global south, the circle of poverty. I'm determined to break the circle. I'm determined that the son of the poorest should not be poor. They must be given equal opportunity and that's why I've already built 166, and I will build a total of 500 of these boarding schools. And, another 500, another 500 not boarding schools but centers of excellence to boost the other children who are brighter. Also, I've started 20 new boarding schools for the academically gifted. I'm also building 10 new universities, and I'm discussing and negotiating with the best universities of Europe, United Kingdom, and North America, to twin them, and to produce universities and campus of international standards.",234,OK,True,,Pendidikan dan mobilitas sosial,Pemerataan kesejahteraan dan pengentasan kemiskinan,"Kesehatan, gizi, dan perlindungan sosial",Pembangunan sumber daya manusia,Pembangunan manusia dan keadilan sosial,REVIEWED,,6,1.0,6_anak_orang tuamu_tuamu_son,False
SPCH_005_WORLD_ECONOMIC_FORUM_CHK_009,SPCH_005_WORLD_ECONOMIC_FORUM,NASKAH-PIDATO-PRABOWO-WORLD-ECONOMIC-FORUM.txt,World Economic Forum,international,2026-01-22,en,9,"I'm also building 10 new universities, and I'm discussing and negotiating with the best universities of Europe, United Kingdom, and North America, to twin them, and to produce universities and campus of international standards. In addition, we are now in the process of building 83,000 cooperatives with 83,000 warehouses, 83,000 cold storages, 83,000 mini markets, 83,000 village drugstores selling generic medicine and all subsidized goods direct to the villages, without intervention from too many middlemen. We are also going to modernize what we call the new fishing villages. We will build at least 1,000 this year, but we actually want to allocate funds for 5,000 villages. Each village will have 2,000 fishermen, we hope to impact 10 million fishermen with their wives and their children, this will impact at least 40 million Indonesians. We have started a pilot project in Biak, in Papua, and the result is very heartening. The average increase in their livelihood is 60 percent increase in their annual livelihood. Why? Because before, to get ice was impossible for them, there was no ice making factory near the villages. To get diesel very far, we will build diesel stations in every village. They will have access very easily. Ladies and Gentlemen, Let me say this clearly. There is no investment climate without the certainty of equitable rule of law.",230,OK,True,,"Koperasi, desa, dan ekonomi akar rumput",Anti-korupsi dan penegakan hukum,Pendidikan dan mobilitas sosial,Transformasi ekonomi dan pembangunan produktif,Transformasi ekonomi dan pembangunan nasional,REVIEWED,,3,0.16841256838379007,3_000_rice_years_000 murid,False
SPCH_005_WORLD_ECONOMIC_FORUM_CHK_010,SPCH_005_WORLD_ECONOMIC_FORUM,NASKAH-PIDATO-PRABOWO-WORLD-ECONOMIC-FORUM.txt,World Economic Forum,international,2026-01-22,en,10,"There is no investment climate without the certainty of equitable rule of law. Nobody will come in to invest in a country that's lawless, or of dubious legal tradition. I am determined under my administration to ensure the rule of law. The rule of law must prevail over any vested interests. In 2025, Indonesia, as I promised, we will confront and we have confronted corruption directly, firmly and openly. As any person dealing with an illness, with a disease, we must be, we must have the courage to acknowledge the illness and disease that we suffer. We are determined, directly, to fight against this corruption. It's challenging, not many people believe we can do it, but we have no choice. I have no choice. I have been inaugurated, I've been sworn in to uphold the constitution and the rule of law. In my first weeks in government, we uncovered massive abuse in fuel and crude oil governance. In all sectors of the economy, we found illegality, illegal practices. In my first year of administration, we have already confiscated 4 million hectares of illegal plantations and illegal mines. It is amazing. I call this not free enterprise, I call this not the free market. I called it openly greedynomics, the economics of greed, the economics of rapacious practices. Maybe in many of your countries, there was a period like this, a period of the robber barons.",235,OK,True,,Anti-korupsi dan penegakan hukum,Reformasi birokrasi dan efisiensi negara,Kedaulatan energi dan pengelolaan sumber daya,Tata kelola pemerintahan dan rule of law,Reformasi tata kelola dan penegakan hukum,REVIEWED,,1,0.2322671882471856,1_kampus_stability_growth_peace stability,False
SPCH_005_WORLD_ECONOMIC_FORUM_CHK_011,SPCH_005_WORLD_ECONOMIC_FORUM,NASKAH-PIDATO-PRABOWO-WORLD-ECONOMIC-FORUM.txt,World Economic Forum,international,2026-01-22,en,11,"Maybe in many of your countries, there was a period like this, a period of the robber barons. I have confiscated 4 million hectares, but two days ago, I led the cabinet meeting by Zoom from London, and we decided to confiscate or to revoke the licenses of 28 corporations which had licenses over 1.01 million hectares I revoked. Because, we found them violating laws. They were building plantations on protected forests. This is a flagrant undermining of the rule of law. Perhaps these rapacious so-called entrepreneurs feel that they need not recognize the sovereignty of the Indonesian Government or perhaps they feel they can buy all Indonesian government officials. I have reports that some of these people in their meeting say, ""Oh, it's okay, there is no government official that cannot be bought."" Well, I challenge them to try to buy officials for my administration. They will come to find themselves a big surprise. Combined with the 4 million hectares of illegal plantations already confiscated, we have, in fact, enacted the boldest, the most daring forest law enforcement effort in the history of Indonesia. We have closed up to now 1,000 illegal mines. But my staff, my people report to me, ""Sir, there are at least another thousand or more. There could be as many as 666 corporations that violate the law."" So, I say, ""What can we do?",232,OK,True,,Anti-korupsi dan penegakan hukum,Reformasi birokrasi dan efisiensi negara,Persatuan nasional dan kepercayaan diri bangsa,Tata kelola pemerintahan dan rule of law,Reformasi tata kelola dan penegakan hukum,REVIEWED,,12,1.0,12_persen_sekarang_jadi bangsa_selama,False
SPCH_005_WORLD_ECONOMIC_FORUM_CHK_012,SPCH_005_WORLD_ECONOMIC_FORUM,NASKAH-PIDATO-PRABOWO-WORLD-ECONOMIC-FORUM.txt,World Economic Forum,international,2026-01-22,en,12,"There could be as many as 666 corporations that violate the law."" So, I say, ""What can we do? We can only have the courage to enforce the law. There can be no compromise. There can be no turning back."" My people demand this and we are determined to serve our people in honesty. We are determined, I am determined to uphold my oath, defend the constitution of my country and force the law of the land. You might not have heard our story, because we are people who do not like to be flamboyant, we are low key, we tend to be below the radar, but we are very determined in our effort to keep up with the rest of the world. You might not have heard this story, but extreme poverty in Indonesia fell to its lowest level in history. I'm determined, in the next four years, we will eradicate extreme poverty, and we will bring down poverty as a whole. That is my mission in my life. That is my mission in the remaining years of my life. There is nothing more vulnerable, there is nothing more satisfying than bringing down poverty and bringing down eradicating hunger. There is a saying I learned from my elders, one of my elders, a very wise man, very honest, political leader, he told me, ""Prabowo, the duty of a leader is very simple.",233,OK,True,,Pemerataan kesejahteraan dan pengentasan kemiskinan,Anti-korupsi dan penegakan hukum,,Kesejahteraan sosial dan pemerataan pembangunan,Pembangunan manusia dan keadilan sosial,REVIEWED,,13,1.0,13_my_praktik_determined_markup,False
SPCH_005_WORLD_ECONOMIC_FORUM_CHK_013,SPCH_005_WORLD_ECONOMIC_FORUM,NASKAH-PIDATO-PRABOWO-WORLD-ECONOMIC-FORUM.txt,World Economic Forum,international,2026-01-22,en,13,"There is a saying I learned from my elders, one of my elders, a very wise man, very honest, political leader, he told me, ""Prabowo, the duty of a leader is very simple. The leader of this country, if you want to be the leader of this country, you must work. So that the poor and the weak can smile and can laugh. Very simple."" What does that mean? If the poor, the weak, can smile and can laugh, that means they have hope, that means they see a future. That means their livelihood is being improved. So that is my mission now, to make the poorest of Indonesians, the weakest of Indonesians, smile. I think part of this is, we must combat corruption, manipulation, maleficence. Ladies and Gentlemen, A few days ago, I was surprised myself, Gallup, Gallup Poll and Harvard University found that a research survey of hundreds of countries found that Indonesia, the Indonesian people are the happiest people, the most flourishing country in the world with the people the most optimistic. This is a bit heartening, but for me also a bit sad. I know my people, many of them live in shuts. Many of them do not have clean water. Many of them do not have bathrooms, [and] many of them eat rice with salt.",220,OK,True,,Pemerataan kesejahteraan dan pengentasan kemiskinan,Anti-korupsi dan penegakan hukum,Pendidikan dan mobilitas sosial,Kesejahteraan sosial dan pemerataan pembangunan,Pembangunan manusia dan keadilan sosial,REVIEWED,,11,1.0,11_akal_berjuang_masuk akal_leader,False
SPCH_005_WORLD_ECONOMIC_FORUM_CHK_014,SPCH_005_WORLD_ECONOMIC_FORUM,NASKAH-PIDATO-PRABOWO-WORLD-ECONOMIC-FORUM.txt,World Economic Forum,international,2026-01-22,en,14,"Many of them do not have bathrooms, [and] many of them eat rice with salt. And yet, they smile. And yet, they have hope. We also achieved sufficiency in rice, the first time in many, many years, our rice production is the highest in the history of Indonesia. I gave a target to be self-sufficient in four years. I gave a target to my team. They did it within one year. I'm convinced in the next four years, we will be self-sufficient in the other food products: corn, sugar, protein. Excellencies, Distinguished Delegates, Indonesia does not fear economic integration. We are a trading nation for hundreds of years. We conclude now trade agreements not because it is fashionable, but we consider it necessary. We believe in the concept of win-win. Last year, we signed free trade agreements and comprehensive economic partnership agreements with Europe, with the EU, Canada, Peru, Eurasia. I have just visited the United Kingdom to sign our new strategic partnership, also an economic growth agreement. And, we hope next year we can conclude a comprehensive economic partnership agreement with the United Kingdom. This is part of our strategy to deepen productivity, reduce barriers, unlock private sector growth for Indonesia, ASEAN, and the global South. We believe that trade integration when done fairly is not a threat to sovereignty.",221,OK,True,,Kedaulatan pangan dan swasembada,Persatuan nasional dan kepercayaan diri bangsa,"Investasi, industrialisasi, dan pertumbuhan ekonomi",Ketahanan nasional dan kedaulatan strategis,Kedaulatan dan kemandirian nasional,REVIEWED,,3,1.0,3_000_rice_years_000 murid,False
SPCH_005_WORLD_ECONOMIC_FORUM_CHK_015,SPCH_005_WORLD_ECONOMIC_FORUM,NASKAH-PIDATO-PRABOWO-WORLD-ECONOMIC-FORUM.txt,World Economic Forum,international,2026-01-22,en,15,"We believe that trade integration when done fairly is not a threat to sovereignty. We believe trade is a tool for prosperity. Indonesia has a clear vision. We are determined to become a modern country, integrated with a global economy, providing good quality of life for its citizens, living free of poverty and hunger. But, we understand very well, this cannot be achieved by slogans alone. It requires determination, good governance, clean government, free of corruption and maleficence, and in the end, we must have efficient public administration. We must also enact a new culture in our bureaucracy. Our Government must serve the general good and must not entrench itself in collusion with greedy and rapacious economic players. Achieving our mission also requires smart investment in infrastructure, simplifying rules and regulations, getting rid of too much red tape, and of course significant investment in health and education. Distinguished Delegates, Friends, Economic growth requires a dynamic private sector. Indonesia is, and it will always be open for foreign and domestic investment. And, we realize the prerequisite for investment is political and economic stability. Also, the certainty of equitable rule of law, guaranteed by a strong, clean and democratic government. Indonesia today offers sustainable growth with stability. We may be very low key. We may be below the radar. We don't like to be flamboyant, to be bragging.",226,OK,True,,Reformasi birokrasi dan efisiensi negara,Anti-korupsi dan penegakan hukum,"Investasi, industrialisasi, dan pertumbuhan ekonomi",Tata kelola pemerintahan dan rule of law,Reformasi tata kelola dan penegakan hukum,REVIEWED,,1,0.19805629470346658,1_kampus_stability_growth_peace stability,False
SPCH_005_WORLD_ECONOMIC_FORUM_CHK_016,SPCH_005_WORLD_ECONOMIC_FORUM,NASKAH-PIDATO-PRABOWO-WORLD-ECONOMIC-FORUM.txt,World Economic Forum,international,2026-01-22,en,16,"We don't like to be flamboyant, to be bragging. We believe in evidence, evidence-based action. In fact, I was invited to speak last year here and I declined, why? Because if I had come last year, I would have only been leading my administration only for two months. So, what will I be able to say? I will only be able to talk, to give platitudes. Today, I stand before you with confidence, with pride in our achievement. We have in one year achieved tremendous gains, tremendous reforms. We have wiped away hundreds and hundreds of regulations that do not make sense, regulations that hinder fairness, that creates the culture of corruption. Hundreds of regulations we have wiped out in one year. Ladies and Gentlemen, Peace and stability are a long and arduous program. But if you want to take something from my talk today, maybe it should be this. Indonesia chooses peace over chaos. We want to be a friend to all, an enemy to none. One thousand friends, too few for us. One enemy, too many. We want to be a good neighbor, a good responsible citizen of the world, protecting the environment, protecting nature. We must not destroy nature. We must live with nature. We must maintain and be a part of a future full of hope.",220,OK,True,,Diplomasi multilateral dan kerja sama internasional,Reformasi birokrasi dan efisiensi negara,Persatuan nasional dan kepercayaan diri bangsa,Diplomasi dan tatanan global,"Diplomasi, perdamaian, dan keadilan global",REVIEWED,,13,1.0,13_my_praktik_determined_markup,False
SPCH_005_WORLD_ECONOMIC_FORUM_CHK_017,SPCH_005_WORLD_ECONOMIC_FORUM,NASKAH-PIDATO-PRABOWO-WORLD-ECONOMIC-FORUM.txt,World Economic Forum,international,2026-01-22,en,17,"We must maintain and be a part of a future full of hope. Hope grounded in credibility, execution of sound public policy and continuous record of growth with equity. Let us build the world we want to live in together. Let us continue the journey to improve the quality of life for all, to live in peace, freedom, friendship, tolerance, coexistence and cooperation for all races, all ethnicity, all religions. Let us continue our pursuit of justice for all, security and freedom for all. I look forward to seeing many of you here in this room, in Indonesia. Because in Bali, this June, we will host the first Ocean Impact Summit together with the World Economic Forum, which Indonesia is sponsoring together with the important participation of Mr. Ray Dalio and his research vessel, OceanX. There is a SpaceX, I think, from Mr. Elon Musk, but I think Mr. Ray Dalio is one of the pioneers in ocean research. And, Indonesia being three-quarters sea, we are very concerned about the future of our ocean. Ladies and Gentlemen, Thank you very much for your attention. May you go, may you go in peace with the blessing of the Almighty God. Wassalamu'alaikum warahmatullahi wabarakatuh, Shalom, Salve, Om santi santi om, May peace be upon us all. Thank you.",216,OK,True,,Diplomasi multilateral dan kerja sama internasional,"Investasi, industrialisasi, dan pertumbuhan ekonomi","Palestina, Gaza, dan keadilan global",Diplomasi dan tatanan global,"Diplomasi, perdamaian, dan keadilan global",REVIEWED,,7,1.0,7_united nations_nations_united_peace,False
SPCH_006_PBB_80_CHK_001,SPCH_006_PBB_80,NASKAH-PIDATO-PRABOWO-PBB-80.txt,Pbb 80,international,,en,1,"His Excellency Mr. Antoni Guterres, Secretary General of the United Nations; Her Excellency Madam Annalena Baerbock, President of the United Nations General Assembly; His Excellency Mr. Movses Abelian, Under-Secretary-General for General Assembly and Management; Excellencies, Head of States, Head of Governments, Distinguished Delegates; Ladies and Gentlemen. It is indeed a great honor to stand in this august General Assembly Hall, among leaders and representatives who represent almost all of humanity. We differ in race, religion, and nationality, yet we gather together today as one human family. We are here first and foremost as fellow human beings - each created equal, endowed with unalienable rights to life, liberty, and the pursuit of happiness. The words of the United Nations Declaration of Independence have inspired democratic movements across continents - including the French Revolution, the Russian Revolution, the Mexican Revolution, the Chinese Revolution, and Indonesia's own struggle and journey to freedom. It also gave birth to the Universal Declaration of Human Rights adopted by United Nations in 1948. ""All men are created equal"" was the creed that opened the way to unprecedented global prosperity and dignity. And yet, in our own era of scientific and technological triumphs - an era capable of ending hunger, poverty, and environmental ruin - we also continue to face today grave dangerous challenges and uncertainties. Human folly, fueled by fear, racism, hatred, oppression, and apartheid, threatens our common future.",228,OK,True,,"Palestina, Gaza, dan keadilan global",Pemerataan kesejahteraan dan pengentasan kemiskinan,Diplomasi multilateral dan kerja sama internasional,Diplomasi dan tatanan global,"Diplomasi, perdamaian, dan keadilan global",REVIEWED,,0,1.0,0_bupati_hadir_menteri_hormati,False
SPCH_006_PBB_80_CHK_002,SPCH_006_PBB_80,NASKAH-PIDATO-PRABOWO-PBB-80.txt,Pbb 80,international,,en,2,"Human folly, fueled by fear, racism, hatred, oppression, and apartheid, threatens our common future. My country knows this pain. For centuries, Indonesians lived under colonial domination, oppression, and slavery. We were treated less than dogs in our own homeland. We Indonesians know what it means to be denied justice and what it means to live in apartheid, to live in poverty, and to be denied equal opportunity. We also knew what solidarity can do. In our struggle for independence, in our fight to overcome hunger, disease, and poverty, the United Nations stood with Indonesia and gave us vital assistance. Decisions made here based on human solidarity - by the Security Council and this Assembly - gave Indonesia independence international legitimacy, opened doors, and supported our early development through the efforts of UN Children's Fund (UNICEF), the UN Food and Agriculture Organization (FAO), the World Health Organization (WHO) and many many other UN institutions. And because of that, Indonesia today stands on the cusp of shared prosperity and greater equality and dignity. Madam President, excellencies, Our world is driven by conflict, injustice, and deepening uncertainty. Everyday we witness suffering, genocide, and a blatant disregard for international law and human decency. In the face of these challenges, we must not give up. As the United Nations Secretary General said, we cannot give up. We cannot surrender our hopes or our ideals.",227,OK,True,,Diplomasi multilateral dan kerja sama internasional,Pemerataan kesejahteraan dan pengentasan kemiskinan,"Palestina, Gaza, dan keadilan global",Diplomasi dan tatanan global,"Diplomasi, perdamaian, dan keadilan global",REVIEWED,,1,1.0,1_kampus_stability_growth_peace stability,False
SPCH_006_PBB_80_CHK_003,SPCH_006_PBB_80,NASKAH-PIDATO-PRABOWO-PBB-80.txt,Pbb 80,international,,en,3,"We cannot surrender our hopes or our ideals. We must draw closer, not drift further apart. Together we must strive to achieve our hopes, our dreams. The United Nations was born from the ashes of the Second World War that claimed scores of millions of lives. It was created to secure peace, security, justice, and freedom for all. We remain committed to internationalism, to multilateralism, and to every effort that strengthens this great institution. Today, Indonesia is nearer than ever before to meeting the Sustainable Development Goals of ending extreme poverty and hunger - because years ago this very chamber chose to listen and uphold social and economic justice. We will never forget. And, today we must never be silent while Palestinians are denied that same justice and legitimacy in this very hall. Excellencies, Thucydides warned: ""The strong do what they can, the weak suffer what they must."" We must reject this doctrine. The United Nations exists to reject this doctrine. We must stand for all: the strong and the weak. Might cannot be right, right must be right. Indonesia today is one of the largest contributors to United Nations peacekeeping forces. We believe in the United Nations. We will continue to serve where peace needs guardians - not with just words, but with boots on the ground. If and when the United Nations Security Council and this Great Assembly decide, Indonesia is prepared to deploy 20,000 or even more of our sons and daughters to help secure peace in Gaza or elsewhere.",252,OK,True,,Diplomasi multilateral dan kerja sama internasional,"Palestina, Gaza, dan keadilan global",Pemerataan kesejahteraan dan pengentasan kemiskinan,Diplomasi dan tatanan global,"Diplomasi, perdamaian, dan keadilan global",REVIEWED,,7,1.0,7_united nations_nations_united_peace,False
SPCH_006_PBB_80_CHK_004,SPCH_006_PBB_80,NASKAH-PIDATO-PRABOWO-PBB-80.txt,Pbb 80,international,,en,4,"If and when the United Nations Security Council and this Great Assembly decide, Indonesia is prepared to deploy 20,000 or even more of our sons and daughters to help secure peace in Gaza or elsewhere. In Ukraine, in Sudan, in Libya, everywhere when peace needs to be enforced, peace needs to be guarded. We are ready. We will take our share of the burden, not only with our sons and daughters, we are also willing to contribute financially to support the great mission to achieve peace by the United Nations. Madam President, excellencies, I propose to this assembly a message of hope and optimism - grounded in action and execution. Today, we heard the speech of Madam President, the President of the United Nations General Assembly. Yes, it is true what she said. Without the international civil aviation organization, will we be here today? Will we sit in this Great Hall? Without the United Nations, we cannot be safe. No country can feel secure. We need the United Nations and Indonesia will continue to support the United Nations. Even though we still struggle, but we know the world needs a strong United Nations. The world's population is growing. Our planet is under strain. Food, energy, and water insecurity haunt many nations. We choose to answer these challenges directly at home and to help abroad whenever we can.",227,OK,True,,Diplomasi multilateral dan kerja sama internasional,"Palestina, Gaza, dan keadilan global",Kedaulatan energi dan pengelolaan sumber daya,Diplomasi dan tatanan global,"Diplomasi, perdamaian, dan keadilan global",REVIEWED,,7,0.2551691495570926,7_united nations_nations_united_peace,False
SPCH_006_PBB_80_CHK_005,SPCH_006_PBB_80,NASKAH-PIDATO-PRABOWO-PBB-80.txt,Pbb 80,international,,en,5,"We choose to answer these challenges directly at home and to help abroad whenever we can. This year, Indonesia recorded the highest rice production and grain reserves in our history. We are now self‐sufficient in rice and we are starting now to export rice to other nations in need, including providing rice for Palestine. We are building resilient food supply chains, strengthening farmer productivity, investing in climate‐smart agriculture to ensure food security for our children and for the children of the world. We are confident in a few years time, Indonesia will be the granary of the world. As the world's largest island state, we testify before you that we are already experiencing the direct consequences of climate change, particularly the threat of rising sea levels. The sea level on the North Coast of our capital city is increasing by five centimeters every year. Can you imagine in 10 years? Can you imagine in 20 years? For this, we are forced to build a giant sea wall 480 kilometers in length. It will take us maybe 20 years, but we have no choice. We have to start now. Therefore we choose to confront climate change - not by slogans, but by immediate steps. We are committed to meeting our 2015 Paris Agreement obligations. We aim to achieve net zero emission by 2060 and we are very confident we can achieve net zero emission much earlier.",236,OK,True,,Kedaulatan pangan dan swasembada,"Lingkungan, iklim, dan keberlanjutan","Kesehatan, gizi, dan perlindungan sosial",Ketahanan nasional dan kedaulatan strategis,Kedaulatan dan kemandirian nasional,REVIEWED,,3,1.0,3_000_rice_years_000 murid,False
SPCH_006_PBB_80_CHK_006,SPCH_006_PBB_80,NASKAH-PIDATO-PRABOWO-PBB-80.txt,Pbb 80,international,,en,6,"We aim to achieve net zero emission by 2060 and we are very confident we can achieve net zero emission much earlier. We aim to reforest more than 12 million hectares of degraded forest, to reduce forest degradation, to empower local communities with quality green jobs for the future. Indonesia is shifting decisively from fossil fuel based development towards renewable based development. From next year, most of our additional power generation capacity will come from renewables. Our goal is clear: To lift all of our citizens out of poverty and make Indonesia a hub for solutions to food, energy, and water security. Madam President, excellencies, We live in a time when hatred and violence can seem to be the loudest voices. But beneath this loud noise lies a quieter truth: That every person longs to be safe, to be respected, to be loved, and to leave a better world to their children. Our children are watching. They are learning leadership not from textbooks, but from our choices. Today, still, a catastrophic situation in Gaza is unfolding before our eyes. At this very moment, the innocent are crying for help [and] are crying to be saved. Who will save them? Who will save the innocent. Who will save the old and women? Millions are facing danger at this very moment, as we sit here.",223,OK,True,,"Lingkungan, iklim, dan keberlanjutan",Kedaulatan energi dan pengelolaan sumber daya,"Kesehatan, gizi, dan perlindungan sosial",Ketahanan lingkungan dan keberlanjutan,Keberlanjutan lingkungan dan sumber daya,REVIEWED,,-1,0.09983238815630761,-1_melindungi_ancaman_melindungi ancaman_pertumbuhan,True
SPCH_006_PBB_80_CHK_007,SPCH_006_PBB_80,NASKAH-PIDATO-PRABOWO-PBB-80.txt,Pbb 80,international,,en,7,"Millions are facing danger at this very moment, as we sit here. They are facing trauma. They are facing irreparable damage to their bodies. They are dying of starvation. Can we remain silent? Will there be no answer to their screams? Will we teach them that the human family can rise to the challenge? Madam President, We must act now, many speakers have said that. We must stand for a multilateral order where peace, prosperity, and progress are not the privilege of a few but the right of all. With a strong United Nations, we can build a world where the weak do not ""suffer what they must,"" but live the justice that they deserve. Let us continue humanity's great journey of ideals - the selfless aspirations that created the United Nations. Let us use science to uplift, not use science to destroy. Let rising nations help others to live themself. I am convinced that the leaders of the great world civilisations: civilisations of the West, civilisations of the East, of the North, of the South, leaders of America, Europe, of India, China, the Islamic world, the whole world, I am convinced that they will rise to their role demanded by history. We are all hopeful that the leaders of the world will show great statesmanship, great wisdom, restraint, humility, overcome hate, overcome suspicion.",223,OK,True,,Diplomasi multilateral dan kerja sama internasional,"Palestina, Gaza, dan keadilan global",Pemerataan kesejahteraan dan pengentasan kemiskinan,Diplomasi dan tatanan global,"Diplomasi, perdamaian, dan keadilan global",REVIEWED,,2,0.1414105704925115,2_energi_menghasilkan_kesulitan_hasilkan,False
